transaction_id,customer_id,rules_triggered,risk_score,transaction_amount,transaction_date,merchant_category,location,is_fraud
TXN0006490,CUST02043,"R5_high_risk_category, R6_odd_hour_high_value",4,31293.01,2023-08-07 00:33:42,Rent,Chandigarh,0
TXN0043370,CUST01543,"R1_high_value, R4_spending_spike",4,215183.49,2023-06-13 16:50:24,Investment,Lucknow,0
TXN0006464,CUST02303,"R1_high_value, R4_spending_spike",4,198026.66,2024-03-31 11:49:12,Salary,Lucknow,0
TXN0059253,CUST00006,"R1_high_value, R4_spending_spike",4,170138.75,2024-08-06 09:39:37,Salary,Lucknow,0
TXN0043521,CUST02446,"R1_high_value, R4_spending_spike",4,120000.0,2023-03-03 12:12:47,Electronics,Chennai,0
TXN0043525,CUST00030,"R1_high_value, R4_spending_spike",4,119055.39,2024-02-06 12:24:19,Electronics,Pune,0
TXN0043412,CUST00574,"R1_high_value, R4_spending_spike",4,120000.0,2024-05-02 13:52:19,Electronics,Hyderabad,0
TXN0059309,CUST02826,"R1_high_value, R4_spending_spike",4,128321.85,2024-08-13 21:16:47,Utilities,Mumbai,1
TXN0043436,CUST01237,"R1_high_value, R4_spending_spike",4,143871.57,2024-08-23 17:06:23,Salary,Surat,0
TXN0002753,CUST01653,"R5_high_risk_category, R6_odd_hour_high_value",4,59395.27,2024-07-20 04:12:44,Rent,Lucknow,0
TXN0006049,CUST01530,"R1_high_value, R4_spending_spike",4,273890.2,2024-02-16 06:52:33,Investment,Pune,0
TXN0006036,CUST00945,"R1_high_value, R4_spending_spike",4,109843.96,2024-06-23 22:54:12,Electronics,Ahmedabad,0
TXN0043362,CUST00826,"R1_high_value, R4_spending_spike",4,345852.48,2024-06-27 19:55:05,Investment,Mumbai,0
TXN0048304,CUST00650,"R1_high_value, R4_spending_spike",4,243596.17,2023-06-14 11:51:58,Investment,Surat,0
TXN0024297,CUST02490,"R5_high_risk_category, R6_odd_hour_high_value",4,54677.73,2024-08-11 02:55:33,Rent,Surat,0
TXN0029988,CUST00304,"R5_high_risk_category, R6_odd_hour_high_value",4,54547.91,2024-01-10 02:27:12,Rent,Jaipur,0
TXN0042230,CUST00078,"R1_high_value, R4_spending_spike",4,225000.0,2023-03-30 15:14:52,Education,Chennai,0
TXN0024202,CUST00698,"R1_high_value, R4_spending_spike",4,239078.31,2023-12-15 05:10:55,Investment,Indore,0
TXN0052337,CUST00167,"R1_high_value, R4_spending_spike",4,483870.06,2024-04-19 21:48:55,Dining,Chennai,1
TXN0008195,CUST01233,"R1_high_value, R4_spending_spike",4,187402.0,2023-05-28 05:35:36,Salary,Chennai,0
TXN0002329,CUST02086,"R5_high_risk_category, R6_odd_hour_high_value",4,20782.57,2023-04-01 03:30:03,Rent,Indore,0
TXN0007918,CUST02678,"R1_high_value, R4_spending_spike",4,163128.17,2023-01-31 17:52:03,Salary,Lucknow,0
TXN0042354,CUST02429,"R1_high_value, R4_spending_spike",4,383398.72,2024-12-01 05:29:19,Investment,Mumbai,0
TXN0007900,CUST02612,"R1_high_value, R4_spending_spike",4,160467.27,2024-07-16 15:40:15,Salary,Mumbai,0
TXN0007281,CUST01731,"R1_high_value, R4_spending_spike",4,133701.51,2023-02-25 08:07:38,Investment,Delhi,0
TXN0042315,CUST01090,"R1_high_value, R4_spending_spike",4,136556.32,2024-12-09 20:02:45,Education,Chennai,0
TXN0007686,CUST00353,"R1_high_value, R4_spending_spike",4,167919.51,2024-05-31 21:15:13,Investment,Mumbai,0
TXN0053736,CUST02525,"R1_high_value, R4_spending_spike",4,197830.29,2023-12-03 18:47:39,Education,Bhopal,0
TXN0007661,CUST02825,"R1_high_value, R4_spending_spike",4,113654.38,2024-03-04 09:54:23,Electronics,Chennai,0
TXN0058861,CUST00590,"R5_high_risk_category, R6_odd_hour_high_value",4,37401.09,2023-03-10 00:24:59,Rent,Mumbai,0
TXN0042496,CUST01535,"R1_high_value, R4_spending_spike",4,317849.41,2023-11-12 15:20:31,Investment,Chennai,0
TXN0042441,CUST02188,"R1_high_value, R4_spending_spike",4,150761.99,2024-01-31 13:14:45,Investment,Bhopal,0
TXN0051991,CUST01315,"R1_high_value, R4_spending_spike",4,401683.04,2024-06-19 08:46:11,Investment,Jaipur,0
TXN0058881,CUST01872,"R5_high_risk_category, R6_odd_hour_high_value",4,55309.59,2023-06-25 01:49:13,Rent,Bhopal,0
TXN0042680,CUST00103,"R1_high_value, R4_spending_spike",4,166186.49,2024-05-28 07:59:34,Salary,Ahmedabad,0
TXN0058779,CUST01189,"R5_high_risk_category, R6_odd_hour_high_value",4,42280.38,2023-08-21 00:13:47,Rent,Lucknow,0
TXN0047183,CUST01427,"R1_high_value, R4_spending_spike",4,225000.0,2024-11-20 08:24:20,Education,Lucknow,0
TXN0042043,CUST02463,"R1_high_value, R4_spending_spike",4,239355.61,2023-01-04 12:53:36,Investment,Ahmedabad,0
TXN0042055,CUST01766,"R5_high_risk_category, R6_odd_hour_high_value",4,22016.74,2024-08-12 02:50:47,Rent,Chandigarh,0
TXN0042077,CUST02477,"R5_high_risk_category, R6_odd_hour_high_value",4,51620.93,2024-04-25 04:41:18,Rent,Indore,0
TXN0024049,CUST01848,"R5_high_risk_category, R6_odd_hour_high_value",4,43046.84,2024-04-11 00:02:52,Rent,Hyderabad,0
TXN0042113,CUST01256,"R1_high_value, R4_spending_spike",4,166633.42,2023-12-21 23:13:00,Investment,Hyderabad,0
TXN0042116,CUST01006,"R1_high_value, R4_spending_spike",4,291122.48,2023-01-01 15:07:54,Groceries,Unknown,1
TXN0008368,CUST02018,"R1_high_value, R4_spending_spike",4,406007.85,2023-07-24 09:39:31,Investment,Hyderabad,0
TXN0024101,CUST00938,"R5_high_risk_category, R6_odd_hour_high_value",4,52971.18,2023-07-09 02:02:58,Rent,Chandigarh,0
TXN0008444,CUST00197,"R1_high_value, R4_spending_spike",4,225000.0,2024-06-18 06:24:46,Education,Surat,0
TXN0024455,CUST02709,"R1_high_value, R4_spending_spike",4,116677.48,2024-10-31 15:19:31,Electronics,Jaipur,0
TXN0024464,CUST02984,"R1_high_value, R4_spending_spike",4,181897.54,2023-07-08 23:15:03,Investment,Delhi,0
TXN0048303,CUST02362,"R1_high_value, R4_spending_spike",4,399198.16,2024-10-27 16:02:00,Investment,Bengaluru,0
TXN0008019,CUST02257,"R1_high_value, R4_spending_spike",4,612110.93,2024-12-06 16:54:02,Investment,Bengaluru,0
TXN0024471,CUST01833,"R1_high_value, R4_spending_spike",4,167263.62,2023-09-13 16:54:17,Salary,Lucknow,0
TXN0024127,CUST02579,"R1_high_value, R4_spending_spike",4,297595.36,2024-02-24 13:39:21,Shopping,Kochi,1
TXN0058680,CUST01049,"R1_high_value, R4_spending_spike",4,170428.68,2024-02-26 20:18:54,Education,Chandigarh,0
TXN0030264,CUST01521,"R1_high_value, R4_spending_spike",4,189676.62,2024-02-23 22:10:36,Salary,Kolkata,0
TXN0007999,CUST01810,"R1_high_value, R4_spending_spike",4,271555.98,2024-07-18 19:51:44,Investment,Chennai,0
TXN0024174,CUST02442,"R5_high_risk_category, R6_odd_hour_high_value",4,43052.66,2023-01-13 01:33:14,Rent,Hyderabad,0
TXN0048161,CUST01229,"R5_high_risk_category, R6_odd_hour_high_value",4,29793.17,2023-04-30 01:06:14,Rent,Hyderabad,0
TXN0024176,CUST00507,"R1_high_value, R4_spending_spike",4,514480.36,2024-06-24 15:31:53,Investment,Kolkata,0
TXN0024193,CUST00229,"R5_high_risk_category, R6_odd_hour_high_value",4,39277.66,2023-05-13 01:44:13,Rent,Chennai,0
TXN0002294,CUST01190,"R1_high_value, R4_spending_spike",4,178617.98,2023-08-17 23:38:20,Investment,Surat,0
TXN0024287,CUST01235,"R5_high_risk_category, R6_odd_hour_high_value",4,55133.19,2024-01-17 01:59:07,Rent,Chennai,0
TXN0008022,CUST00587,"R1_high_value, R4_spending_spike",4,143639.18,2024-09-14 10:23:06,Investment,Kolkata,0
TXN0024642,CUST02361,"R1_high_value, R4_spending_spike",4,165739.5,2024-11-19 17:43:00,Salary,Delhi,0
TXN0007143,CUST01753,"R1_high_value, R4_spending_spike",4,269450.42,2024-02-05 05:33:10,Fuel,Delhi,1
TXN0042833,CUST01456,"R1_high_value, R4_spending_spike",4,120000.0,2023-06-02 09:40:04,Electronics,Ahmedabad,0
TXN0007134,CUST01654,"R5_high_risk_category, R6_odd_hour_high_value",4,22302.09,2024-01-16 00:00:04,Rent,Ahmedabad,0
TXN0007184,CUST01017,"R1_high_value, R4_spending_spike",4,113688.38,2023-02-18 15:03:55,Electronics,Indore,0
TXN0024785,CUST02116,"R1_high_value, R4_spending_spike",4,154678.55,2023-03-09 22:49:28,Salary,Ahmedabad,0
TXN0042470,CUST02336,"R1_high_value, R4_spending_spike",4,185681.2,2023-10-20 23:18:00,Investment,Ahmedabad,0
TXN0007537,CUST00463,"R1_high_value, R4_spending_spike",4,145517.99,2023-12-25 07:16:28,Salary,Bhopal,0
TXN0007529,CUST02933,"R1_high_value, R4_spending_spike",4,158891.44,2023-08-21 08:35:32,Salary,Chandigarh,0
TXN0007528,CUST01866,"R1_high_value, R4_spending_spike",4,198170.31,2023-05-24 20:40:49,Salary,Indore,0
TXN0029620,CUST02801,"R5_high_risk_category, R6_odd_hour_high_value",4,52668.01,2023-11-05 02:02:04,Rent,Kolkata,0
TXN0024327,CUST00475,"R1_high_value, R4_spending_spike",4,406618.23,2023-07-07 08:58:40,Healthcare,Kolkata,1
TXN0042940,CUST01338,"R1_high_value, R4_spending_spike",4,444670.73,2023-01-08 21:17:09,Shopping,Jaipur,1
TXN0042947,CUST00877,"R1_high_value, R4_spending_spike",4,703252.17,2023-03-21 19:46:28,Investment,Bengaluru,0
TXN0007047,CUST00180,"R1_high_value, R4_spending_spike",4,113414.77,2024-04-20 11:06:00,Salary,Chennai,0
TXN0042958,CUST02658,"R1_high_value, R4_spending_spike",4,192579.4,2024-09-16 23:16:32,Investment,Bhopal,0
TXN0043285,CUST01988,"R1_high_value, R4_spending_spike",4,276640.34,2023-04-17 08:58:18,Investment,Kolkata,0
TXN0042988,CUST00094,"R1_high_value, R4_spending_spike",4,460971.65,2024-04-08 12:24:14,Dining,Lucknow,1
TXN0029474,CUST02086,"R5_high_risk_category, R6_odd_hour_high_value",4,57871.08,2023-08-04 00:18:13,Rent,Indore,0
TXN0042997,CUST01664,"R1_high_value, R4_spending_spike",4,184282.91,2024-08-14 20:36:28,Investment,Delhi,0
TXN0045925,CUST01771,"R5_high_risk_category, R6_odd_hour_high_value",4,57229.48,2024-05-24 03:46:38,Rent,Kolkata,0
TXN0006927,CUST01008,"R1_high_value, R4_spending_spike",4,135895.45,2023-06-30 16:45:56,Salary,Kochi,0
TXN0057704,CUST00075,"R5_high_risk_category, R6_odd_hour_high_value",4,35141.26,2023-01-09 00:13:47,Rent,Pune,0
TXN0042934,CUST01245,"R1_high_value, R4_spending_spike",4,264771.18,2023-09-02 09:09:32,Investment,Kochi,0
TXN0029678,CUST01245,"R1_high_value, R4_spending_spike",4,184347.25,2024-07-16 12:24:00,Salary,Kochi,0
TXN0058711,CUST01706,"R1_high_value, R4_spending_spike",4,114083.65,2024-05-01 07:11:07,Education,Indore,0
TXN0048128,CUST02578,"R5_high_risk_category, R6_odd_hour_high_value",4,23109.52,2024-12-04 01:17:54,Rent,Jaipur,0
TXN0048140,CUST00826,"R1_high_value, R4_spending_spike",4,661836.71,2023-07-02 23:32:44,Investment,Mumbai,0
TXN0029669,CUST01564,"R1_high_value, R4_spending_spike",4,182813.57,2023-01-08 19:00:49,Salary,Mumbai,0
TXN0007502,CUST00280,"R5_high_risk_category, R6_odd_hour_high_value",4,59270.54,2023-10-31 04:59:54,Rent,Ahmedabad,0
TXN0042609,CUST02030,"R1_high_value, R4_spending_spike",4,276362.96,2023-11-27 13:58:34,Fuel,Delhi,1
TXN0007484,CUST02522,"R1_high_value, R4_spending_spike",4,110738.87,2024-11-28 14:54:53,Electronics,Chennai,0
TXN0042636,CUST00111,"R1_high_value, R4_spending_spike",4,614451.12,2024-10-12 07:35:44,Investment,Kolkata,0
TXN0053873,CUST01964,"R1_high_value, R4_spending_spike",4,162825.11,2024-07-20 14:30:08,Salary,Hyderabad,0
TXN0007464,CUST01021,"R5_high_risk_category, R6_odd_hour_high_value",4,34039.27,2023-12-20 01:49:53,Rent,Chandigarh,0
TXN0051968,CUST01455,"R1_high_value, R4_spending_spike",4,205668.98,2024-05-12 19:33:57,Investment,Chandigarh,0
TXN0024443,CUST00442,"R1_high_value, R4_spending_spike",4,159995.15,2023-06-16 13:56:06,Salary,Indore,0
TXN0024358,CUST00121,"R1_high_value, R4_spending_spike",4,191871.74,2024-10-04 23:42:40,Investment,Jaipur,0
TXN0007774,CUST01419,R3_multi_location,4,13450.17,2023-05-26 09:39:13,Shopping,Hyderabad,0
TXN0007769,CUST02736,"R1_high_value, R4_spending_spike",4,6473157.0,2023-06-18 11:48:48,Fuel,Bengaluru,1
TXN0024363,CUST01885,"R1_high_value, R4_spending_spike",4,110265.16,2023-01-07 10:23:55,Dining,Bhopal,1
TXN0042791,CUST02146,"R1_high_value, R4_spending_spike",4,750000.0,2024-08-26 11:04:30,Investment,Surat,0
TXN0051932,CUST01397,"R1_high_value, R4_spending_spike",4,150179.44,2023-03-28 05:50:16,Salary,Hyderabad,0
TXN0051888,CUST02149,"R1_high_value, R4_spending_spike",4,320140.81,2023-12-06 23:08:07,Investment,Kochi,0
TXN0007329,CUST02125,"R5_high_risk_category, R6_odd_hour_high_value",4,43488.91,2024-10-28 02:44:15,Rent,Surat,0
TXN0007319,CUST00197,"R5_high_risk_category, R6_odd_hour_high_value",4,24405.44,2023-04-02 02:42:05,Rent,Surat,0
TXN0007302,CUST00955,"R5_high_risk_category, R6_odd_hour_high_value",4,29497.66,2023-10-24 02:02:16,Rent,Lucknow,0
TXN0007166,CUST02902,"R1_high_value, R4_spending_spike",4,242574.21,2023-06-24 23:56:07,Investment,Bengaluru,0
TXN0007429,CUST00168,"R1_high_value, R4_spending_spike",4,120000.0,2024-11-17 05:55:22,Electronics,Mumbai,0
TXN0029089,CUST00059,"R1_high_value, R4_spending_spike",4,118668.85,2023-08-12 15:04:59,Education,Hyderabad,0
TXN0059817,CUST01893,"R5_high_risk_category, R6_odd_hour_high_value",4,57849.16,2023-06-03 01:13:31,Rent,Bhopal,0
TXN0059786,CUST02398,"R1_high_value, R4_spending_spike",4,404596.32,2024-10-12 09:23:22,Investment,Ahmedabad,0
TXN0003969,CUST01173,"R1_high_value, R4_spending_spike",4,190527.4,2024-04-29 21:09:17,Investment,Kolkata,0
TXN0029076,CUST00612,"R1_high_value, R4_spending_spike",4,375595.09,2023-11-17 22:31:20,Shopping,Lucknow,1
TXN0044766,CUST00267,"R1_high_value, R4_spending_spike",4,750000.0,2023-06-19 18:59:36,Investment,Surat,0
TXN0026444,CUST02612,"R1_high_value, R4_spending_spike",4,140924.89,2024-02-01 14:53:36,Travel,Chandigarh,1
TXN0045147,CUST00836,"R1_high_value, R4_spending_spike",4,121813.2,2023-12-19 18:01:59,Salary,Delhi,0
TXN0045157,CUST01539,"R5_high_risk_category, R6_odd_hour_high_value",4,53440.48,2023-09-16 01:29:25,Rent,Chandigarh,0
TXN0028761,CUST00134,"R1_high_value, R4_spending_spike",4,479173.01,2024-01-31 12:15:47,Entertainment,Hyderabad,1
TXN0026173,CUST00930,"R1_high_value, R4_spending_spike",4,198805.85,2024-04-03 20:14:46,Salary,Kolkata,0
TXN0047834,CUST01523,R3_multi_location,4,22492.64,2024-09-27 06:39:38,Atm Withdrawal,Surat,0
TXN0002668,CUST00255,"R1_high_value, R4_spending_spike",4,108070.16,2023-02-04 22:38:47,Electronics,Kochi,0
TXN0002944,CUST00560,"R1_high_value, R4_spending_spike",4,321802.49,2023-02-28 07:38:49,Investment,Ahmedabad,0
TXN0004310,CUST02346,"R1_high_value, R4_spending_spike",4,280378.12,2024-04-01 10:05:56,Investment,Chennai,0
TXN0026098,CUST00521,"R1_high_value, R4_spending_spike",4,209947.0,2023-10-20 17:24:11,Groceries,Mumbai,0
TXN0004399,CUST01297,"R1_high_value, R4_spending_spike",4,503495.33,2023-05-31 11:35:09,Investment,Indore,0
TXN0026500,CUST00335,"R1_high_value, R4_spending_spike",4,138707.78,2023-08-14 07:53:15,Education,Indore,0
TXN0003837,CUST00613,"R1_high_value, R4_spending_spike",4,253787.33,2023-07-03 23:18:09,Investment,Bengaluru,0
TXN0003817,CUST02672,"R1_high_value, R4_spending_spike",4,178117.7,2024-04-19 18:02:21,Salary,Surat,0
TXN0047524,CUST02133,"R5_high_risk_category, R6_odd_hour_high_value",4,46583.54,2023-08-10 04:00:26,Rent,Chennai,0
TXN0047443,CUST02133,"R1_high_value, R4_spending_spike",4,375196.81,2023-04-29 05:33:09,Investment,Lucknow,0
TXN0003786,CUST01433,"R1_high_value, R4_spending_spike",4,197321.96,2024-06-27 06:26:40,Salary,Mumbai,0
TXN0044747,CUST00241,"R1_high_value, R4_spending_spike",4,750000.0,2024-08-27 15:39:04,Investment,Pune,0
TXN0028490,CUST00925,"R1_high_value, R4_spending_spike",4,270699.27,2023-09-28 07:47:59,Investment,Delhi,0
TXN0053376,CUST00556,"R1_high_value, R4_spending_spike",4,183371.93,2023-02-21 10:41:07,Salary,Jaipur,0
TXN0053281,CUST02990,"R1_high_value, R4_spending_spike",4,196992.65,2024-10-10 05:59:37,Salary,Delhi,0
TXN0047285,CUST02516,"R1_high_value, R4_spending_spike",4,120000.0,2024-07-14 09:37:50,Electronics,Lucknow,0
TXN0004414,CUST02387,R3_multi_location,4,3143.74,2023-11-22 03:20:00,Fuel,Surat,0
TXN0044559,CUST02851,"R1_high_value, R4_spending_spike",4,232203.46,2023-09-23 11:24:14,Investment,Lucknow,0
TXN0004409,CUST01460,"R1_high_value, R4_spending_spike",4,602333.74,2024-12-13 15:31:56,Investment,Chandigarh,0
TXN0004485,CUST00342,"R1_high_value, R4_spending_spike",4,123790.97,2023-10-25 12:06:05,Education,Lucknow,0
TXN0025905,CUST02959,"R1_high_value, R4_spending_spike",4,225000.0,2024-06-02 16:44:23,Education,Pune,0
TXN0004452,CUST01089,"R5_high_risk_category, R6_odd_hour_high_value",4,21966.14,2023-10-10 00:47:19,Rent,Indore,0
TXN0002902,CUST01009,"R5_high_risk_category, R6_odd_hour_high_value",4,45724.34,2023-08-22 03:07:57,Rent,Hyderabad,0
TXN0025870,CUST00379,"R1_high_value, R4_spending_spike",4,362280.13,2023-07-24 23:20:30,Entertainment,Surat,1
TXN0002924,CUST02878,"R1_high_value, R4_spending_spike",4,161914.89,2024-03-16 12:34:19,Salary,Indore,0
TXN0044594,CUST01428,"R1_high_value, R4_spending_spike",4,311953.43,2023-11-28 21:41:26,Investment,Ahmedabad,0
TXN0004198,CUST01136,"R1_high_value, R4_spending_spike",4,731734.05,2023-02-28 08:03:20,Investment,Mumbai,0
TXN0004197,CUST01110,"R1_high_value, R4_spending_spike",4,174073.08,2023-06-25 17:03:40,Salary,Pune,0
TXN0004180,CUST01815,"R1_high_value, R4_spending_spike",4,582775.36,2024-10-20 15:20:37,Investment,Bhopal,0
TXN0002937,CUST02056,"R5_high_risk_category, R6_odd_hour_high_value",4,15018.88,2023-05-02 02:51:50,Rent,Bhopal,0
TXN0004255,CUST01072,"R1_high_value, R4_spending_spike",4,128627.18,2023-03-09 14:22:25,Atm Withdrawal,Kochi,1
TXN0044693,CUST02376,"R1_high_value, R4_spending_spike",4,108869.55,2024-12-07 22:15:37,Investment,Lucknow,0
TXN0059908,CUST01536,"R1_high_value, R4_spending_spike",4,182433.86,2023-08-23 13:32:31,Salary,Pune,0
TXN0028809,CUST00352,"R1_high_value, R4_spending_spike",4,225000.0,2024-04-16 13:56:11,Education,Bengaluru,0
TXN0059847,CUST02381,"R1_high_value, R4_spending_spike",4,211535.95,2023-06-23 12:26:45,Investment,Bhopal,0
TXN0025868,CUST00992,"R1_high_value, R4_spending_spike",4,326802.14,2023-10-29 07:14:30,Investment,Kolkata,0
TXN0004227,CUST00482,"R1_high_value, R4_spending_spike",4,230919.93,2023-09-07 17:03:50,Electronics,Lucknow,1
TXN0045604,CUST01385,"R1_high_value, R4_spending_spike",4,120000.0,2024-07-24 16:42:27,Electronics,Bengaluru,0
TXN0002985,CUST01472,"R5_high_risk_category, R6_odd_hour_high_value",4,44862.8,2023-10-21 00:40:36,Rent,Mumbai,0
TXN0026355,CUST00385,"R1_high_value, R4_spending_spike",4,110240.3,2023-03-22 19:20:32,Electronics,Lucknow,0
TXN0045233,CUST02020,"R1_high_value, R4_spending_spike",4,275366.34,2024-07-02 12:37:45,Investment,Bhopal,0
TXN0026367,CUST01681,"R5_high_risk_category, R6_odd_hour_high_value",4,53385.3,2024-06-05 04:29:35,Rent,Lucknow,0
TXN0045254,CUST00656,"R5_high_risk_category, R6_odd_hour_high_value",4,24075.11,2024-12-03 04:48:55,Rent,Kolkata,0
TXN0045441,CUST02318,"R1_high_value, R4_spending_spike",4,750000.0,2024-02-01 22:59:07,Investment,Indore,0
TXN0045448,CUST00403,"R1_high_value, R4_spending_spike",4,190997.23,2024-12-17 12:07:00,Salary,Bengaluru,0
TXN0026471,CUST02586,"R1_high_value, R4_spending_spike",4,146734.34,2023-08-04 15:19:31,Salary,Lucknow,0
TXN0052213,CUST02089,"R1_high_value, R4_spending_spike",4,131873.0,2023-01-25 06:15:18,Salary,Pune,0
TXN0052274,CUST01155,"R1_high_value, R4_spending_spike",4,228917.82,2023-01-21 05:06:10,Investment,Unknown,0
TXN0003753,CUST00093,"R1_high_value, R4_spending_spike",4,120000.0,2024-09-10 12:10:59,Electronics,Lucknow,0
TXN0045484,CUST01285,"R1_high_value, R4_spending_spike",4,123630.03,2024-09-22 05:25:51,Salary,Surat,0
TXN0045481,CUST02506,"R1_high_value, R4_spending_spike",4,191912.33,2023-06-06 16:44:37,Education,Surat,0
TXN0053090,CUST01783,"R1_high_value, R4_spending_spike",4,204870.42,2023-01-21 05:10:00,Investment,Indore,0
TXN0003024,CUST02313,"R1_high_value, R4_spending_spike",4,306550.33,2023-07-08 23:14:56,Investment,Mumbai,0
TXN0026503,CUST01584,"R1_high_value, R4_spending_spike",4,114749.15,2023-07-12 12:36:00,Salary,Kochi,0
TXN0060013,CUST01669,"R2_rapid_succession, R5_high_risk_category",4,69629.33,2024-12-17 13:52:43,Rent,Mumbai,1
TXN0045861,CUST01753,"R5_high_risk_category, R6_odd_hour_high_value",4,37402.7,2023-09-12 03:49:26,Rent,Delhi,0
TXN0052990,CUST01552,"R1_high_value, R4_spending_spike",4,185369.92,2023-03-08 18:45:46,Unknown,Delhi,0
TXN0045408,CUST00042,"R1_high_value, R4_spending_spike",4,277357.03,2024-02-02 21:10:46,Investment,Chandigarh,0
TXN0003152,CUST01506,"R1_high_value, R4_spending_spike",4,159908.42,2024-12-06 12:15:34,Investment,Kolkata,0
TXN0052229,CUST00868,"R5_high_risk_category, R6_odd_hour_high_value",4,16816.63,2023-09-26 03:18:35,Rent,Hyderabad,0
TXN0026395,CUST00844,"R5_high_risk_category, R6_odd_hour_high_value",4,43193.28,2024-05-02 00:10:06,Rent,Pune,0
TXN0047456,CUST00195,"R1_high_value, R4_spending_spike",4,148089.06,2024-01-16 05:16:21,Salary,Hyderabad,0
TXN0028605,CUST00879,"R5_high_risk_category, R6_odd_hour_high_value",4,38239.9,2024-06-29 00:12:16,Rent,Mumbai,0
TXN0047573,CUST02659,"R5_high_risk_category, R6_odd_hour_high_value",4,18202.31,2023-12-14 04:45:54,Rent,Kolkata,0
TXN0028603,CUST01471,"R1_high_value, R4_spending_spike",4,241387.51,2024-08-18 17:25:39,Investment,Delhi,0
TXN0047482,CUST00484,"R5_high_risk_category, R6_odd_hour_high_value",4,56331.29,2024-01-05 03:14:53,Rent,Bengaluru,0
TXN0047490,CUST01494,"R1_high_value, R4_spending_spike",4,120000.0,2023-05-20 10:40:31,Electronics,Ahmedabad,0
TXN0003404,CUST00327,"R1_high_value, R4_spending_spike",4,162757.57,2023-09-13 18:03:00,Education,Surat,0
TXN0028682,CUST00784,"R1_high_value, R4_spending_spike",4,554134.16,2023-02-15 14:21:40,Investment,Jaipur,0
TXN0026604,CUST01416,"R1_high_value, R4_spending_spike",4,233718.27,2023-03-27 20:34:00,Investment,Bhopal,0
